blocktime,slot,signature,signer,token_in_name,token_in_amt,token_out_name,token_out_amt,action,auth_acc,obligation_acc,market
1642169246,116222072,g6RYY5hN2dZCvQqSZQ2A9H5htANBtfcZZqaK3SprG2FWVRkxN9xAZddNybtPVhSUiSHuu5DazsmFqm5yG5JVJqM,EAs2nCNt34RB5PVsLVtoLioWiHRJUDvDNXp4rCjgwNrJ,USDC,3585.5453829999997,,,BorrowObligationLiquidity,,6At5JNTkt7NCwjPzLvsedZZba3hYRJcko2DmQe3RraMC,main
1642182870,116243939,WrH4J5TH4EqxiLahjR85GBk9PjoCSsGfb8FLpP57mnomzTLZzszZJJ8Vn4JYFNUs9gXFeudAEZjMuCdeXv6kpYz,JD4FNyoSa2rALxALvpbHnfGYB7KDqcdNMgTpF1Tw9f9u,,,stSOL,-1.0,RepayObligationLiquidity,JD4FNyoSa2rALxALvpbHnfGYB7KDqcdNMgTpF1Tw9f9u,8zJUyjziieoUkYqk4EMPmvJJxgtNvDUYq3vFbAJdcCZ9,main
1642185923,116249013,N3c3EqEYLWJ7ab5LmAZG74uSZw2efKyAc3XWWrzsB89JRQiDsFntg4EtybPZvEr7hURUFRCtgezshji1wMJx3zf,DNiFqn1UqSzRVtvAbxjmiS7MB4xY7wDubzFFoz8r9jD6,USDC,5379.5330539999995,,,WithdrawObligationCollateralAndRedeemReserveCollateral,DNiFqn1UqSzRVtvAbxjmiS7MB4xY7wDubzFFoz8r9jD6,65q7xLPpxixpQKnrUpMdkV6Kbca3A6GaEphoV2Lo3rCZ,main
1642167882,116219771,4KB7FPiDqMWDvuNeu2GEVJTysQk38jymCUjZa3bvtYaff9PmG2Ev7LACLnKnRxMAe1GUNxLVEhe3NHRJK1gYV45A,3DkGsCMMM5nCXB8MjMHiKYLgHwphq7niLNew3skNvWiy,,,stSOL,-0.36786319300000003,DepositReserveLiquidityAndObligationCollateral,3DkGsCMMM5nCXB8MjMHiKYLgHwphq7niLNew3skNvWiy,FUPYZkyuLhyrn7tFpijhoERwHPKGBq7mrgFEBVb6DBr1,main
1642194909,116263931,25D8QthrdTba62rRRQqNmNqnQjZ7W5eFP5CCgMuntqj1RwLytczu79VWPLG9FNPNRuRVU8JdbkvyPmEH5MSDGUsv,3ZNJ9NsPGtBFd4MSLwrw1jnWz7rkMHUtGir5PC65jPNs,UST,1000.0,,,BorrowObligationLiquidity,,5sWPYjVBMeLFHeSfDzqmSi8bzYZVx6GEqCha8nJvHnji,main
1642175675,116232470,4v6VP1jhS3PKDxXv1NgLgZwAxPj2AH9arznAjAGuZL8YiTAddxYTbjyzMhZQBaunep7J7XwEJj9bBiw9mMQS1LsN,FmLZ6oUMVhUsZcSmLfdK4xDjujo2VrMDr4n8LFhQbarF,,,SOL,-2.1500000000000004,DepositReserveLiquidityAndObligationCollateral,FmLZ6oUMVhUsZcSmLfdK4xDjujo2VrMDr4n8LFhQbarF,7pVj1Nos6CpuRzuRUfJ1L2xaShfzDuD5UaqhirQGdidK,main
1642177674,116235444,2ykVbvnYKiaRJ28pnbtXqUiNpRTc8vadu4UbzEMFanQbAUCJ328QFPTygcqAhyrgp6BQj6UzS9UfTVpavWNXQHBm,Hr6E5qcZTyPm4jwunByz7GfpntqBtxjrQCoRAbAJGinQ,,,,,InitObligation,,74UTgdjH8UvAyNv59pHYVYnvY1uE8VSN6VMASw6zZT1,main
1642177674,116235444,2ykVbvnYKiaRJ28pnbtXqUiNpRTc8vadu4UbzEMFanQbAUCJ328QFPTygcqAhyrgp6BQj6UzS9UfTVpavWNXQHBm,Hr6E5qcZTyPm4jwunByz7GfpntqBtxjrQCoRAbAJGinQ,,,RAY,-5.2919279999999995,DepositReserveLiquidityAndObligationCollateral,Hr6E5qcZTyPm4jwunByz7GfpntqBtxjrQCoRAbAJGinQ,74UTgdjH8UvAyNv59pHYVYnvY1uE8VSN6VMASw6zZT1,main
1642184316,116246207,HMt7VMpXKo7BbBbGFDqP41M4xzxqyZpr3UtLAWFWnsvRptSHfpU4S4mk7qexMjCGseLVNHJfFESJFP2yvxV8Cgi,JD4FNyoSa2rALxALvpbHnfGYB7KDqcdNMgTpF1Tw9f9u,stSOL,4.500000154,,,WithdrawObligationCollateralAndRedeemReserveCollateral,JD4FNyoSa2rALxALvpbHnfGYB7KDqcdNMgTpF1Tw9f9u,8zJUyjziieoUkYqk4EMPmvJJxgtNvDUYq3vFbAJdcCZ9,main
1642197127,116267651,5XZVpdBh4ZDngxmtW4KnfwSRNnf25JjkMKeHGTwKoNxn2sAXgFCKWxha9G3f4vTetvbqKFsVdM1kE6AkyMsyNs5N,2ZME5f2fgapRFZXpfygK5baaXtS5qtTeYMSE9p1JLe3w,,,USDT,-13.539112999999999,RepayObligationLiquidity,2ZME5f2fgapRFZXpfygK5baaXtS5qtTeYMSE9p1JLe3w,3pgQT7CLeUFoyoUbouGK54TRxPWpwBQoZKEbMJiBNCiH,main
1642166667,116217739,66YadJYP1up9vf17cMLZjbCUJEcToc5un4P34qJumKvifTaEbKTwpNf2ViVRqyHZLRomrsxcB3zfL3ZCaXkG5gmi,BKizvx3rNZwCHpUzahxNcJ4EcHXCzBEaWcNMpLDWp3TB,SOL,200.00000246200003,,,WithdrawObligationCollateralAndRedeemReserveCollateral,BKizvx3rNZwCHpUzahxNcJ4EcHXCzBEaWcNMpLDWp3TB,DmMF6rByaYWGYKX5cCf3vE3Lkj8BrU4wcMYoTYBoGtNo,main
1642159541,116206025,4Yb17MZot2mUh5WRgkrjXWRXYGUaCRUdEq1RM8JNWU463Q4dPoUbXubwQLBvuNcLu8k7YRmj9UJdj7VRWzkMKBJF,Edfw965r3cUcUqePgJT5QcsZbtLSAaS8HQtaTD76bu2p,soFTT,24.000075,,,WithdrawObligationCollateralAndRedeemReserveCollateral,Edfw965r3cUcUqePgJT5QcsZbtLSAaS8HQtaTD76bu2p,7SSncUBXkk6rX6g452YC6XoSm5wFmgVNtaAxVAeD9Wmx,main
1642178819,116237394,4hqeu4CPYxz1PkFUrXarJNSZiWREJKKUNvnquGcgG1S39sipJeKgXzcGFGVWH1QBpJ5sqtg4PP917ctTRX4Ewe1t,GTfncSiC1U7NwcsN8i5FnYt3TcCAnJBAPykUKGQHgicu,USDC,20.000000999999997,,,WithdrawObligationCollateralAndRedeemReserveCollateral,GTfncSiC1U7NwcsN8i5FnYt3TcCAnJBAPykUKGQHgicu,6sgN2fGWpfcMGWzshUHiYnTUiYJhtZhpaxedBKrU9puq,main
1642181109,116240915,g7EAYMsgYYafkVH8CJBqWKtzFNoh3XxyABT8APEvKddjvWNz5fJhL7TPk6z2M5wPMvfzmbLX4qM1HHgGCdmARfi,GCiwuHwyWZuoxrixYrptaTv9JZ9DELzRP5RfiZCJFW7M,mSOL,0.609341737,,,WithdrawObligationCollateralAndRedeemReserveCollateral,GCiwuHwyWZuoxrixYrptaTv9JZ9DELzRP5RfiZCJFW7M,qMqViAWEVzrYLBtR1HkBYsbfBHtuYAdXM7HZm9YPqJ9,main
1642186887,116250645,7CsJKxGsraNWW4SotPNrAtjruGE7bG1YTRQMTksvFWJ9MVweWKjBBSN9T9ecHdFGbTRwfJyewXoH5uB8btSg6pY,BppktbG1zResanzV68CXKpzFAjn3JyC6cB6HD1jcMV5G,,,SOL,-0.30000000000000004,DepositReserveLiquidityAndObligationCollateral,BppktbG1zResanzV68CXKpzFAjn3JyC6cB6HD1jcMV5G,GXM7DRxucHdi3yh5Y8FYxitr2JwUadnX81tMRdLaok1m,main
1642189175,116254438,Aed5i4wADabzSEPUG1F3hq2kLJuSZXP2YShqsyiJFGUJx2kTa7K9Ba2HvitPZXCHdpjZe8mnneoQbNbFzSHZhLw,5pshEKJzkZ39fjTU74Sn9NCYyRiszbVW8PJ2voAvwzSe,SOL,0.066758194,,,BorrowObligationLiquidity,,GtMyouutoEfLpKaq9JbECsmS6rsmKapGh6KL7ubE1RxT,main
1642173849,116229425,3vHNGPMEHwL7JZyKi9wasTf9ZzEmWYtWaiN4FkJYaM3VKye73GSZeushetFmMd3zKYSFTghZYitXBtofXbw8UBWb,EUnNJwsNww7SQPEaAGdJXyET3WtUQrZejc8sg29BhCT4,,,SOL,-0.24000000000000002,DepositReserveLiquidityAndObligationCollateral,EUnNJwsNww7SQPEaAGdJXyET3WtUQrZejc8sg29BhCT4,HsRFuNkgSV3vnpcBQmjEpX5mCTcDZY8n4JfsK5QeHe9C,main
1642179314,116238247,2Zuai5SD6GwqcB4poqvRESb98fAizN7A9oSvFNkNnXbTf1peTGC3GtTCNsSnq6E2DBQKxWD54whTWA9ZDAMQTCFM,8xihY1DN47a6XEY23VXNiPKfS7o649GU2uKwT9H3rZoJ,,,mSOL,-0.486805965,DepositReserveLiquidityAndObligationCollateral,8xihY1DN47a6XEY23VXNiPKfS7o649GU2uKwT9H3rZoJ,HceW7JFSdsZo1TpCtSwqcBcdNCbVdyN8XXEKTnC3Rb48,main
1642203606,116278087,5sW7hRvwG7CshR5xHjHKiVn7NEhwfx2NFNg53Lq8rWQkQEbBEK1nsUfkJUiDHCtBBXxhjHStQTLPscaUVoSjsQho,AputDhDV1Kkq7qv7kZYNwpR5ByFjgQGKb3f8hnqR2Go1,SOL,4.5,,,BorrowObligationLiquidity,,45bB6KBAXDQgh2aX9W19wrC3VdrzsG2jKoExb37HLLWh,main
1642196265,116266154,pgBncTkJxMisjBztzJSubKzL4fpXfY4QxMKYUijsvNtnmTRgBDUH1pJVqP1WWJTqnw8ckTd5ZDyXQEwVSHWXNi8,6yfxgWM3KxtnpgyijjwXh7Fa6M31DkmL7mu5nT7eiSqr,,,USDT,-400.000101,RepayObligationLiquidity,6yfxgWM3KxtnpgyijjwXh7Fa6M31DkmL7mu5nT7eiSqr,7i818y5QgYzxSTxfPEb6WsUK8vvuSc2DH5tfYRSZivsp,main
1642197022,116267463,53QpZpHFX3pFBx9tJFEXTvTuX5wBKDMhDHzQP1KrkTSqFDHVTopfYLWtKfFqD34wDezpfqR6umvCn6MNjLhv5Z96,CQofjRav1wiVJQsox3Zuz8LTra6axCnoja6Qr8CcYLcD,mSOL,1.199999999,,,WithdrawObligationCollateralAndRedeemReserveCollateral,CQofjRav1wiVJQsox3Zuz8LTra6axCnoja6Qr8CcYLcD,7wBQP72RyXwzpei3muPfrubkXyVEBo9TdxHfCv75ry8W,main
1642171783,116226263,obGNDqE6kuEPM5zjUoaATiiMnJayv6aWqeb2VMPeaSFRLjBnYNGKSSNRvRHrNryxXArXKUMM7xacBUXKH7MtgRk,3dtC6PiMGRbLwgkZdeiDXmGKtmqD2UgbP1FnshhPLFet,USDC,100.0,,,BorrowObligationLiquidity,,CqaKytTqUk1Gjy6oiE84qrbCf5McdDRBQUEqL98AH5M3,main
1642168966,116221582,2C5ToGp1HinCgUe8XMR93R7fwMFb9feNCuyiAQRsxopTXEMMYFYYt96md8akq5JRsrte8yDRp9VusvCMzGb4LhyB,EAs2nCNt34RB5PVsLVtoLioWiHRJUDvDNXp4rCjgwNrJ,USDC,4782.997544,,,BorrowObligationLiquidity,,6At5JNTkt7NCwjPzLvsedZZba3hYRJcko2DmQe3RraMC,main
1642184598,116246698,3r7tg4XYHtuHHjFXHbyiuYgpn8MKhB5pLzEeVRbAx1dFi1s7nAV5aNQWkX5rgNuyEVHewfh31YCRjjg2oaTuQXx2,JD4FNyoSa2rALxALvpbHnfGYB7KDqcdNMgTpF1Tw9f9u,stSOL,11.735088884000001,,,WithdrawObligationCollateralAndRedeemReserveCollateral,JD4FNyoSa2rALxALvpbHnfGYB7KDqcdNMgTpF1Tw9f9u,8zJUyjziieoUkYqk4EMPmvJJxgtNvDUYq3vFbAJdcCZ9,main
1642197457,116268188,XxzmReAPTR6MomoN4VJp3H8wDejpAUpvPfekEhN3LDovHBtTfTrXPpy59aTAf2VSorGqCSif9J7YQDkaUGaz2rm,FGEZVN8BShKc7P33yqS6ce76fEVcwyuitB6Th9SUA9zG,SOL,15.501401747000001,,,WithdrawObligationCollateralAndRedeemReserveCollateral,FGEZVN8BShKc7P33yqS6ce76fEVcwyuitB6Th9SUA9zG,Fckbt8NKJhfjYNMpa8eGmW2poV6pRdhr2YmuoFxzoz6u,main
1642171383,116225618,5dmAUxLadV8VtA4DvNKUM46fV5uRzHA1kRKTd7rH9TiXaQT8GDAw5rSDiuDN7Prt5jPJSYqsPe4cSxy5HQ1tMbF2,B5KSyHK7ydzX4nXNrEhM8hK3jPD4oCTqEtC1hMSuTUP7,mSOL,1.430736762,,,WithdrawObligationCollateralAndRedeemReserveCollateral,B5KSyHK7ydzX4nXNrEhM8hK3jPD4oCTqEtC1hMSuTUP7,FMJ22komMdc7MdEzFGisrM7dxaSdB1Fstz12yuptTae7,main
1642198305,116269367,5GjPkTY4yMSfXsxKeZV5gBjKWrk4Xan3cRaKKDKMoF6T7uumJxsrFkKFzxARGo2NcLV3Zfck1REvonVgp1kzVLzh,2uXYtyeJRLnaewN8jJqASsaCPAKPommU6g9LgaBYVNdP,,,SOL,-0.7300000000000001,RepayObligationLiquidity,2uXYtyeJRLnaewN8jJqASsaCPAKPommU6g9LgaBYVNdP,2NUjTGZj2XgCT4y54GaDj7hcfu7YZ9FwRuBMYS3WzYDc,main
1642170374,116223970,4DSk9Gn4EfS6rRsVLYXVkXF8Tt3MVk7oFuT6jSS93aaj9H8RH4AQSKBmvZKdRcN22YtrhjTjQjWBBzzY15ATGE82,6fHQWNb66qMRrbQN2PsxSd7nwDhk52qjedgJXoZssREF,mSOL,2.0,,,WithdrawObligationCollateralAndRedeemReserveCollateral,6fHQWNb66qMRrbQN2PsxSd7nwDhk52qjedgJXoZssREF,9pRgDGSXoTTpChNmo9W9yJHTSPEj68ydnDhnjLWAXF35,main
1642175808,116232694,3wWtzMcwtzqhiMCzicmFsu1kXuipPmgjmtDczo8ZhQTtcuAV1MLXWGyvtP1TZzf4a3hDjaZktvbiyeYuRppBD9FS,AmU3E5CSAkKqVwEsytMeLyPoDTQSGE7Pf468BrDs1Vrb,,,RAY,-2365.534474,DepositReserveLiquidityAndObligationCollateral,AmU3E5CSAkKqVwEsytMeLyPoDTQSGE7Pf468BrDs1Vrb,BK5bxGjfgF1YudYE4WKuvfYFWnc8oQFDCVB3G7n75q4Y,main
1641060197,114343405,3jvkaWKp7Dd6Vwaz7RQzq9PtG9d3JxbtQhuY3DfkrJuQobJSiwowCU4Ei5Ra62vqTQHZYYdiGhQPgqwTtghvGoHG,3WERBr8RKPdWhVUf77cvbW4ugrE8T3YCznwtZkp6cymV,,,soETH,-0.129696,DepositReserveLiquidityAndObligationCollateral,3WERBr8RKPdWhVUf77cvbW4ugrE8T3YCznwtZkp6cymV,DxPdQoUyVxX2SkYmCUsDP5iQFrS8mC17qYMDtPjB3umJ,main
1641033150,114294893,5hjbga7mERr4d6oiVU5CTfumntrFaRnbwCRkLSyMC5ZfXyLk7GzdcC7xmQ4t1NZ3fC5oJ3jzb55PX2yAhHphjksy,4pf8WtHaVuZgt3Nwd19EQCf3Zb3m5GqXqNNu76X447wn,,,SBR,-1197.9464719999999,DepositReserveLiquidityAndObligationCollateral,4pf8WtHaVuZgt3Nwd19EQCf3Zb3m5GqXqNNu76X447wn,GyBscPE3MvQjRoawGbhqJ6jw8vVAdaHf3oF6Bd4h151W,main
1641060726,114344372,34YFnmPtnMTWY5esJRedKxs9ufxPZRZ1Hac35hHnxQmsemhNFLT1haKw8C7UyGiVN8KmGD2hJ7DNBRnHMh9rmZ82,HTwFpGL3cWm6yWq445w4xyYVfXEoRg5Y97Bzrk8FPiEJ,,,USDC,-405.492071,RepayObligationLiquidity,HTwFpGL3cWm6yWq445w4xyYVfXEoRg5Y97Bzrk8FPiEJ,79fxPNHC4DDnM6bmc5V4chbmx39N5mznSJ4ky341v6Yb,main
1641062478,114347473,3Vko1fpkEzrEpExVpkcEyabw8KzGHucF7Derc16nv1wFXgD9YtQAo5yNen9LSvG5qNeWEkSkQSHemNSQdiRNFWF3,FBq8x7RLyu4Cy5Kw5QffA9y16u8qQbMzBcbUr2DuMRRn,,,USDT,-3020.750117,DepositReserveLiquidityAndObligationCollateral,FBq8x7RLyu4Cy5Kw5QffA9y16u8qQbMzBcbUr2DuMRRn,6vg7TE57VCuiHYn9pirKkUMoFPGmX6g1pjA47YPEqjWF,main
1642177367,116234930,7rMkY19gTykJzLgZLUSNSp3zP1coq5EMCznY6aX1ZgR5PQNEioYYFW3PyH56hYDyQRJXSF81syNvp9u3ZrHPVET,BppktbG1zResanzV68CXKpzFAjn3JyC6cB6HD1jcMV5G,,,SOL,-40.0,DepositReserveLiquidityAndObligationCollateral,BppktbG1zResanzV68CXKpzFAjn3JyC6cB6HD1jcMV5G,GXM7DRxucHdi3yh5Y8FYxitr2JwUadnX81tMRdLaok1m,main
1642179135,116237947,4PN6rn2ArowawtnmGCBue7N5MDey3qsHtaa5mTVrJfg2qoj1xFwW5Cy7qEmDhhDHyhzrKboGHmJDz6mE8edyZaow,2CHye9mkLRjxxFXRC7znGfzVw4LcZ8SKAQ9cJshEJHKS,SBR,10000.0,,,BorrowObligationLiquidity,,467QbPRfACYqWeCrumQGBQ39afuiee8CQUE8DQuWsyi1,main
1642199586,116271191,5DXQBawDKnaGiy6WWTyyqgRF3A8ioqNGbmf1NeFWWtN56ark4bFYyWz2xPSKHBBzuue1mpYQx46YcKMe88XeKm8T,G5R4fSmtnFGHtqZWwWxu1yFMhSBy7TFo5qRhvhe4bYfx,USDC,200.0,,,BorrowObligationLiquidity,,Bthv6XtvfA73dDcq3wjiP2viTLVUMPC6y2KfSk1zDSH9,main
1642200607,116272833,3dZT5C5s7dMdQiEz6Q4qRnGETKYHcRu3xtjfgAGqxHGepdQffaQBmAQPUosY6ys62mCgGeEp4QsvZa97LvV3PjQK,E9Y6mP85iRWkx47m6THG7SaedLhV1TtDF83zipzjDZ9P,mSOL,10.0,,,WithdrawObligationCollateralAndRedeemReserveCollateral,E9Y6mP85iRWkx47m6THG7SaedLhV1TtDF83zipzjDZ9P,Dm5kCT56sueDnhsd5RXpqsG8vK95U4DecNYgq9ScrKf8,main
1642168956,116221566,5RcoXUzF1GCbM5m5GicV8NE1QmHAQ9MCEPDSbwgzXJ2J1i9PpTQ1GaWPxYLzwppvcyrFdV1wpmxUhk9vbsP2wtr7,HnCZsx3WvJV7w2R3DPX29du6opeqx4Ha3GPTSs9wCAtd,,,scnSOL,-0.02009799,RepayObligationLiquidity,HnCZsx3WvJV7w2R3DPX29du6opeqx4Ha3GPTSs9wCAtd,F8moNGZbeg44rBQQ69J8wriDFuPi3z5gpRdW66uYUQjT,main
1642167711,116219487,4EVvtVqBDDisSy5UgbK1LBLNDjvD2GqvuEbxfciCGUji359rR1EhS1LMF5Vw7fVRegV4PxyWC4e2mbDhERir4FZc,96tUHWM8WiPDomPHq114Sn1ZeXqn3pZ2cCUtzymBP8PC,,,USDC,-3314.054631,RepayObligationLiquidity,96tUHWM8WiPDomPHq114Sn1ZeXqn3pZ2cCUtzymBP8PC,8K4R3SuV3937Pf4JwhUmuEsCCvZheUq6Cnu3M3f6LzhA,main
1642197384,116268085,4jtRdAc1p5PdtFck4Y76ufK74fo7ggDWu1ivRpaXCY9EL5jRyFDERV1nQnZ1BF5UKmaB6pR8f4Z4Rwo8FHdrq6Uk,Gmm3wJqEk5xyZktT4LxJ2XAmsB6xhet1wMWRkDUJpFAU,SOL,0.49904587000000006,,,WithdrawObligationCollateralAndRedeemReserveCollateral,Gmm3wJqEk5xyZktT4LxJ2XAmsB6xhet1wMWRkDUJpFAU,enQL4pGjKRmMji8XSc9FK73ufFmwsK1r1gLvzAAxNc4,main
1641013047,114258257,5FQb1WGWu4THVZgAmGBUkpAL9QHiar7YndzbwgEuKY4CeGreRAajTNNrvEQHDYj1KRJ2fb4qhkri7nhLo4qGjpvr,HjmW7BUCyw8odsGSJd9vujcTR5ScZTwkPonSjKaP1V1V,,,RAY,-1.216275,DepositReserveLiquidityAndObligationCollateral,HjmW7BUCyw8odsGSJd9vujcTR5ScZTwkPonSjKaP1V1V,Y1VfZ8jCy4hz96cGJuhXkCS4k1vZU5RjrdZTQtqSXHX,main
1641042487,114311904,4b6vRQ4tBvNctZcfFWMb6ecJairycLk74UkFqnkzu5dHd7hUj9ry3mZfuUrTQwcMjgJpgHeMGJf8aDVngRNYjeD4,BHj5PSPegwWjjhsafyJ3HzqCHzdMVyWdkaPn19XQMnFf,,,USDT,-439.126217,RepayObligationLiquidity,BHj5PSPegwWjjhsafyJ3HzqCHzdMVyWdkaPn19XQMnFf,CJnw1pQHGSLdWgbr6UHjp53knXiJvw1WB1xReSGZJWgz,main
1641024535,114278642,5FNC2DuGyAA6wSThQqEvRvhpMySmSB2g2kDNCbMPVbvdAE5FoHwU2wwo4EyeSvKCtjZ5rHXqk69U2YoDJeupKQDJ,AVBDx7NTvfsWfwkt2bogrv2zf5R818JLhYV6sMyUFkak,BTC,0.002972,,,BorrowObligationLiquidity,,4uf2e8rVTYbY3cyUaecfcdEMRfaU6gyUEjVvthviy1YA,main
1641050903,114327276,3KWbjsMeamoC5HteW9NUFFsRqB92ib7oA1yPZgpPNB1XiLA3i5EWELk6F8BisQDmHwdyZBmYgmxcku46GL3xsH1A,9VRsgwUExPMsHKhXCwHymvXhRgijqvgs1hjGaU1F9bJd,,,SOL,-704.0,DepositReserveLiquidityAndObligationCollateral,9VRsgwUExPMsHKhXCwHymvXhRgijqvgs1hjGaU1F9bJd,3aW4EYqHyFZeD5HuNxE51G4uNMGR41eCtEzuUBsR8JwC,main
1642166896,116218143,55MSbTouSfuWFyoAM1SdQ5xqagnCJoT8kxADhVR98U1x3hdWAvcyguzB2taBD7k994HpLniDSqMjMjXVsPj1tJJE,4FvmYJbYtTe77vmCQMVDMTC1iURvPL3dgSTYCeMTjw3Y,cRAY,0.001467,soFTT,-0.00019099999999999998,LiquidateObligation,4FvmYJbYtTe77vmCQMVDMTC1iURvPL3dgSTYCeMTjw3Y,2bGtFHLbbbd3PhWykzh86pCs5LjPdDPdBM3A2MnKL6Zp,main
1642201556,116274461,4ArohkT9WVWfL2R5NoBHsZ4dbvbpy4jHSht9eRAg4xVmFyVnMEP4PtgekEHvibGmYQHagnrr2xV4EfdWcY5b815p,AzmgakTxLAutgbcNkxi3S4M6MvuZvwcrzMc43ErMFk4h,USDC,10000.0,,,BorrowObligationLiquidity,,4nUDjLjpb9zBg8UKE48FZd3h5ZuMR5qUUqB58DKeFiea,main
1640996107,114227990,5HoMgXWnjA2ztPx1LT6e7XKFaVNs93yJAxiyjo7jK4FNmzqGm6KqnvRZ3KymPfQv8wurYNQo1xpUxcETX5M4dkH8,7BQoRqv5Gg4jBTFXEcf2SwrCJWdTxiEzsVy5nZZRkRZ7,,,ETH,-0.158,DepositReserveLiquidityAndObligationCollateral,7BQoRqv5Gg4jBTFXEcf2SwrCJWdTxiEzsVy5nZZRkRZ7,ASdGNLuKBJefNG5Mj2MdYLrnVqXjvHJmuZLQmVMKQH5k,main
1642194023,116262442,2JghU2G8aq1bkuTz11rSMsJzrDTQiw4ifsLVFRKqC34JjZ8SBR874TVqYHErMRVZ9ff2tyB6hTPaMv2wA7Vqop8n,C5VNoB5gbQL27nnUxzxCoqTwwf71XUPyUWLJ65YNkYfH,SOL,100.000014738,,,WithdrawObligationCollateralAndRedeemReserveCollateral,C5VNoB5gbQL27nnUxzxCoqTwwf71XUPyUWLJ65YNkYfH,9wLTRifdKKNAfeP4XxFDbhoyiDaVh2sPwkJ7cpz2RgrU,main
1641030168,114289293,52qhhNk2rMRfPchAa1ZM78Yh12JTXQuEPbSWp4XpEXxwz9xs6AaGX16jWjRtMNGYT7hKf14o1U2XQ8r1iv2rbKpY,uEa2smPZGdbp7x1dTDja54hhWs28gVAkkncBNQC5aDb,,,,,InitObligation,,4notrzZFCu7ZL3WbH75q4Q1SDin1JGzupFQUYtAgz4hX,main
1641030168,114289293,52qhhNk2rMRfPchAa1ZM78Yh12JTXQuEPbSWp4XpEXxwz9xs6AaGX16jWjRtMNGYT7hKf14o1U2XQ8r1iv2rbKpY,uEa2smPZGdbp7x1dTDja54hhWs28gVAkkncBNQC5aDb,,,USDC,-215.197116,DepositReserveLiquidityAndObligationCollateral,uEa2smPZGdbp7x1dTDja54hhWs28gVAkkncBNQC5aDb,4notrzZFCu7ZL3WbH75q4Q1SDin1JGzupFQUYtAgz4hX,main
